@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,Country,Indicator,Subject,Measure,Frequency
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-01,2011-01-01,96.665,96.665,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-02,2011-02-01,97.12476,97.12476,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-03,2011-03-01,98.0443,98.0443,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-04,2011-04-01,98.56046,98.56046,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-05,2011-05-01,98.7513,98.7513,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-06,2011-06-01,98.78786,98.78786,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-07,2011-07-01,98.4777,98.4777,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-08,2011-08-01,97.99249,97.99249,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-09,2011-09-01,97.3372,97.3372,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-10,2011-10-01,96.65079,96.65079,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-11,2011-11-01,96.31602,96.31602,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2011-12,2011-12-01,96.68382,96.68382,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-01,2012-01-01,97.26565,97.26565,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-02,2012-02-01,97.50441,97.50441,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-03,2012-03-01,97.33416,97.33416,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-04,2012-04-01,97.30667,97.30667,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-05,2012-05-01,97.10124,97.10124,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-06,2012-06-01,96.54845,96.54845,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-07,2012-07-01,96.23408,96.23408,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-08,2012-08-01,96.42467,96.42467,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-09,2012-09-01,97.01671,97.01671,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-10,2012-10-01,97.74439,97.74439,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-11,2012-11-01,98.05261,98.05261,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2012-12,2012-12-01,98.12926,98.12926,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-01,2013-01-01,98.26495,98.26495,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-02,2013-02-01,98.3114,98.3114,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-03,2013-03-01,97.81149,97.81149,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-04,2013-04-01,97.18141,97.18141,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-05,2013-05-01,96.35104,96.35104,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-06,2013-06-01,95.7592,95.7592,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-07,2013-07-01,95.62334,95.62334,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-08,2013-08-01,95.8671,95.8671,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-09,2013-09-01,96.32273,96.32273,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-10,2013-10-01,96.68646,96.68646,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-11,2013-11-01,96.72709,96.72709,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2013-12,2013-12-01,96.95167,96.95167,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-01,2014-01-01,97.23658,97.23658,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-02,2014-02-01,97.73205,97.73205,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-03,2014-03-01,98.17869,98.17869,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-04,2014-04-01,98.07621,98.07621,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-05,2014-05-01,97.8308,97.8308,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-06,2014-06-01,97.82813,97.82813,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-07,2014-07-01,97.84851,97.84851,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-08,2014-08-01,97.86667,97.86667,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-09,2014-09-01,97.93165,97.93165,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-10,2014-10-01,97.94944,97.94944,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-11,2014-11-01,98.14932,98.14932,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2014-12,2014-12-01,98.40192,98.40192,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-01,2015-01-01,98.71667,98.71667,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-02,2015-02-01,99.08887,99.08887,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-03,2015-03-01,99.1517,99.1517,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-04,2015-04-01,99.16559,99.16559,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-05,2015-05-01,99.05872,99.05872,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-06,2015-06-01,98.5792,98.5792,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-07,2015-07-01,98.16575,98.16575,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-08,2015-08-01,97.9793,97.9793,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-09,2015-09-01,97.96448,97.96448,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-10,2015-10-01,97.87664,97.87664,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-11,2015-11-01,97.82801,97.82801,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2015-12,2015-12-01,97.77778,97.77778,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-01,2016-01-01,97.68037,97.68037,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-02,2016-02-01,97.40285,97.40285,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-03,2016-03-01,96.92192,96.92192,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-04,2016-04-01,96.7343,96.7343,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-05,2016-05-01,96.87647,96.87647,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-06,2016-06-01,97.44443,97.44443,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-07,2016-07-01,98.05296,98.05296,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-08,2016-08-01,98.2972,98.2972,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-09,2016-09-01,98.43913,98.43913,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
monthly,OECD,DP_LIVE,OECD Data Live dataset,CHN.CCI.AMPLITUD.LTRENDIDX.M,China (People's Republic of) – Consumer confidence index (CCI) – Amplitude adjusted – Long-term average = 100 – Monthly,2016-10,2016-10-01,98.76492,98.76492,CHN,CCI,AMPLITUD,LTRENDIDX,M,China (People's Republic of),Consumer confidence index (CCI),Amplitude adjusted,Long-term average = 100,Monthly
